Reference,MPN,Footprint,Pin,Function,Expected net,Pad X mm,Pad Y mm,Pad width mm,Pad height mm,Manufacturer source
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-12.09,9.15,3.98,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-6,-9.15,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-6,9.15,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,0,-9.15,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,0,9.15,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,6,-9.15,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,6,9.15,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,12.09,-9.15,3.98,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,12.09,9.15,3.98,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,14.58,-9.15,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,14.58,-6.375,1,4.55,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,14.58,0,1,3.8,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,14.58,6.375,1,4.55,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,14.58,9.15,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A1,GND,GND2,-3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A12,GND,GND2,3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B1,GND,GND2,3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B12,GND,GND2,-3.25,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,-4.32,-3.13,1,2.1,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,-4.32,1.05,1,1.6,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,4.32,-3.13,1,2.1,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,SH,SHIELD,GND2,4.32,1.05,1,1.6,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A4,VBUS,EXT_5V,-2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A9,VBUS,EXT_5V,2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B4,VBUS,EXT_5V,2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B9,VBUS,EXT_5V,-2.45,-4.045,0.6,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A5,CC1,EXT_CC1,-1.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B5,CC2,EXT_CC2,1.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A8,SBU1,NC,1.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B8,SBU2,NC,-1.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A6,D+,NC,-0.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B6,D+,NC,0.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,A7,D-,NC,0.25,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
J2,TYPE-C-31-M-12,hub-lib:USB_C_Receptacle_HRO_TYPE-C-31-M-12,B7,D-,NC,-0.75,-4.045,0.3,1.45,https://datasheet.lcsc.com/datasheet/pdf/9e56b777c022540fcce7c7f67825f55e.pdf?productCode=C165948
U23,TLV75533PDBVR,hub-lib:SOT-23-5,1,IN,EXT_5V,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U23,TLV75533PDBVR,hub-lib:SOT-23-5,2,GND,GND2,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U23,TLV75533PDBVR,hub-lib:SOT-23-5,3,EN,EXT_5V,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U23,TLV75533PDBVR,hub-lib:SOT-23-5,4,NC,NC,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
U23,TLV75533PDBVR,hub-lib:SOT-23-5,5,OUT,EXT_3V3,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/tlv755p.pdf
C23,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,EXT_5V,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C23,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C24,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,1,,EXT_5V,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C24,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,2,,GND2,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C77,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,1,,EXT_3V3,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C77,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,2,,GND2,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,1,CC1,EXT_CC1,-0.725,-0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,2,CC2,EXT_CC2,-0.725,0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,3,PORT,GND2,-0.6,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,4,VBUS_DET,EXT_VDET,-0.2,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,5,ADDR,NC,0.2,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,6,OUT3,NC,0.6,0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,7,OUT1,EXT_OUT1,0.725,0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,8,OUT2,EXT_OUT2,0.725,-0.2,0.85,0.2,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,9,ID,NC,0.6,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,10,GND,GND2,0.2,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,11,EN_N,GND2,-0.2,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
U7,TUSB320LAIRWBR,hub-lib:Texas_X2QFN-12_1.6x1.6mm_P0.4mm,12,VDD,EXT_3V3,-0.6,-0.825,0.2,0.65,https://www.ti.com/lit/ds/symlink/tusb320lai.pdf
R16,ERJ2RKF9093X,hub-lib:R_0402_1005Metric,1,,EXT_5V,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R16,ERJ2RKF9093X,hub-lib:R_0402_1005Metric,2,,EXT_VDET,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R17,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,1,,EXT_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R17,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,2,,EXT_OUT1,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R18,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,1,,EXT_3V3,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R18,ERJ2RKF1002X,hub-lib:R_0402_1005Metric,2,,EXT_OUT2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
U25,SN74LVC1G02DBVR,hub-lib:SOT-23-5,1,,EXT_OUT1,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g02.pdf
U25,SN74LVC1G02DBVR,hub-lib:SOT-23-5,2,,EXT_OUT2,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g02.pdf
U25,SN74LVC1G02DBVR,hub-lib:SOT-23-5,3,GND,GND2,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g02.pdf
U25,SN74LVC1G02DBVR,hub-lib:SOT-23-5,4,,EXT_3A_OK,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g02.pdf
U25,SN74LVC1G02DBVR,hub-lib:SOT-23-5,5,VCC,EXT_3V3,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn74lvc1g02.pdf
C25,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,EXT_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C25,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C26,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,EXT_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C26,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
R19,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,1,,EXT_3A_OK,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R19,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,2,,GND2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,1,VIN,EXT_SENSED_5V,-0.95,-0.75,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,2,VIN,EXT_SENSED_5V,-0.95,-0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,3,ON,EXT_3A_OK,-0.95,0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,4,VBIAS,EXT_5V,-0.95,0.75,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,5,GND,GND2,0.95,0.75,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,6,CT,EXT_SLEW,0.95,0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,7,VOUT,EXT_SW_5V,0.95,-0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,8,VOUT,EXT_SW_5V,0.95,-0.75,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps22975.pdf
U27,TPS22975DSGR,hub-lib:Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,9,EP,GND2,0,0,0.9,1.6,https://www.ti.com/lit/ds/symlink/tps22975.pdf
R110,WSLP1206R0200FEA,hub-lib:R_1206_3216Metric,1,,EXT_5V,-1.4625,0,1.125,1.75,https://www.vishay.com/docs/30122/wslp.pdf
R110,WSLP1206R0200FEA,hub-lib:R_1206_3216Metric,2,,EXT_SENSED_5V,1.4625,0,1.125,1.75,https://www.vishay.com/docs/30122/wslp.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,1,IN+,EXT_5V,-2.1,-1,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,2,IN-,EXT_SENSED_5V,-2.1,-0.5,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,3,LIMIT,EXT_TRIP,-2.1,0,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,4,ENABLE,ISO_3V3,-2.1,0.5,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,5,ALERT_N,EXT_CURRENT_OK,-2.1,1,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,6,LATCH,PORT_ANY_ON,2.1,1,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,7,DELAY,ISO_3V3,2.1,0.5,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,8,GND,GND2,2.1,0,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,9,VS,ISO_3V3,2.1,-0.5,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
U46,INA300AIDGSR,hub-lib:MSOP-10_3x3mm_P0.5mm,10,HYS,NC,2.1,-1,1.5,0.35,https://www.ti.com/lit/ds/symlink/ina300.pdf
R111,RT0603BRD072K87L,hub-lib:R_0603_1608Metric,1,,EXT_TRIP,-0.825,0,0.8,0.95,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_51_RoHS_L.pdf
R111,RT0603BRD072K87L,hub-lib:R_0603_1608Metric,2,,GND2,0.825,0,0.8,0.95,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_51_RoHS_L.pdf
R112,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EXT_CURRENT_OK,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R112,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,PORT_RAIL_OK,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
C110,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_3V3,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C110,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
TP17,,hub-lib:TestPoint_Pad_D1.0mm,1,1,EXT_CURRENT_OK,0,0,1,1,
C78,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,1,,EXT_SLEW,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C78,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C79,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,EXT_SW_5V,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C79,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C80,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,EXT_SW_5V,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C80,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C81,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,EXT_SW_5V,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C81,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,1,EN_UVLO,EXT_3A_OK,-2.4,-0.75,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,2,MODE,GND2,-2.4,-0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,3,PG,EXT_REG_PG,-2.4,0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,4,CC,NC,-2.4,0.75,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,5,DITH_SYNC,GND2,-2.04,1.375,0.25,0.65,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,6,FSW,EXT_FSW,-1.54,1.4,0.25,0.6,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,7,VIN,EXT_SW_5V,-1.04,0,0.25,3.4,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,8,SW1,EXT_SW1,-0.54,0,0.25,3.4,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,9,PGND,GND2,0,0,0.25,3.4,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,9,PGND,GND2,0,0,0.33,2.35,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,10,SW2,EXT_SW2,0.54,0,0.25,3.4,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,11,VOUT,EXT_REG_5V,1.04,0,0.25,3.4,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,12,ISP,EXT_REG_5V,1.54,1.4,0.25,0.6,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,13,ISN,EXT_REG_5V,2.04,1.375,0.25,0.65,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,14,FB,EXT_FB,2.4,0.75,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,15,COMP,EXT_COMP,2.4,0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps552892.pdf
U28,TPS552892RYQR,hub-lib:TI_RYQ0021A_VQFN21_3x5mm,16,CDC,NC,2.4,-0.25,0.6,0.25,https://www.ti.com/lit/ds/symlink/tps552892.pdf
